,doc_id,sent_id,triple_list,Unnamed: 0,abstract_sents
80,22.0,4.0,"['participant make covid', 'participant make anesthesia', 'participant make aerosol-generating', 'health-care make covid', 'health-care make anesthesia', 'health-care make aerosol-generating']",254,participants adult health-care professionals 18-65 years working areas high exposure high risk transmission sars-cov-2 covid areas intensive care unit -icus- emergency anesthesia performing aerosol-generating procedures included 
81,22.0,6.0,"['patient randomize oral', 'patient randomize hydroxychloroquine', 'patient randomize 200mg', 'patient randomize two']",256,interventions patients randomized 11 receive once-daily oral hydroxychloroquine 200mg two months hc group placebo p group addition protective measures appropriate level exposure established hospital 
82,22.0,8.0,['infection induce sars-cov-2'],258,primary outcome percentage subjects presenting infection seroconversion andor pcr ve sars-cov-2 virus observation period 
83,22.0,10.0,"['vaccine await prophylaxis', 'vaccine await sars-cov-2', 'vaccine await professional']",260,discussion awaiting vaccine hygiene measures social distancing personal protective equipment primary prophylaxis measures sars-cov-2 sufficient protect healthcare professionals 
84,22.0,13.0,"['hydroxychloroquine confirm professional', 'hydroxychloroquine confirm infection']",263,hypothesis confirmed hydroxychloroquine help professionals fight infection guarantees 
85,22.0,15.0,"['health professionals make valdecilla', 'health professionals make sars', 'health professionals make cov2', 'health professionals make covid', 'health professionals make anesthesia', 'health professionals make aerosol-generating', '450 make valdecilla', '450 make sars', '450 make cov2', '450 make covid', '450 make anesthesia', '450 make aerosol-generating']",265,450 health professionals working hospital universitario marquÃÂs de valdecilla areas high exposure high risk transmission sars cov2 covid hospital areas intensive care unit emergency anesthesia performing aerosol-generating procedures included 
86,22.0,16.0,"['health professionals collect two', '65 collect two', 'comply collect two', 'health professionals age comply', 'health professionals age two']",266,inclusion criteria 1 health professionals aged 18 65 years inclusive time first screening visit 2 must provide signed written informed consent agree comply study protocol 3 active work high exposure areas last two weeks following weeks 
87,22.0,17.0,"['heart failure induce new york', 'heart failure induce heart', 'heart failure induce qtc', 'heart failure induce cancer', 'heart failure induce cell', 'sars induce new york', 'sars induce heart', 'sars induce qtc', 'sars induce cancer', 'sars induce cell', 'cov2 induce new york', 'cov2 induce heart', 'cov2 induce qtc', 'cov2 induce cancer', 'cov2 induce cell', 'coronavirus induce new york', 'coronavirus induce heart', 'coronavirus induce qtc', 'coronavirus induce cancer', 'coronavirus induce cell', 'sars induce new york', 'sars induce heart', 'sars induce qtc', 'sars induce cancer', 'sars induce cell', 'cov2 induce new york', 'cov2 induce heart', 'cov2 induce qtc', 'cov2 induce cancer', 'cov2 induce cell', 'symptom induce new york', 'symptom induce heart', 'symptom induce qtc', 'symptom induce cancer', 'symptom induce cell', 'hydroxychloroquine induce new york', 'hydroxychloroquine induce heart', 'hydroxychloroquine induce qtc', 'hydroxychloroquine induce cancer', 'hydroxychloroquine induce cell', 'chloroquine induce new york', 'chloroquine induce heart', 'chloroquine induce qtc', 'chloroquine induce cancer', 'chloroquine induce cell', 'hypersensitivity induce new york', 'hypersensitivity induce heart', 'hypersensitivity induce qtc', 'hypersensitivity induce cancer', 'hypersensitivity induce cell', 'allergy induce new york', 'allergy induce heart', 'allergy induce qtc', 'allergy induce cancer', 'allergy induce cell', 'hydroxychloroquine induce new york', 'hydroxychloroquine induce heart', 'hydroxychloroquine induce qtc', 'hydroxychloroquine induce cancer', 'hydroxychloroquine induce cell', 'tamoxifen induce new york', 'tamoxifen induce heart', 'tamoxifen induce qtc', 'tamoxifen induce cancer', 'tamoxifen induce cell', 'raloxifene induce new york', 'raloxifene induce heart', 'raloxifene induce qtc', 'raloxifene induce cancer', 'raloxifene induce cell', 'eye induce new york', 'eye induce heart', 'eye induce qtc', 'eye induce cancer', 'eye induce cell']",267,exclusion criteria 1 previous infection sars cov2 positive coronavirus pcr positive serology sars cov2 negative pcr absence symptoms 2 current treatment hydroxychloroquine chloroquine 3 hypersensitivity allergy contraindication taking hydroxychloroquine technical sheet 4 previous current treatment tamoxifen raloxifene 5 previous eye disease especially maculopathy 6 known heart failure grade iii iv new york heart association classification prolonged qtc 7 type cancer except basal cell last 5 years 6 refusal give informed consent 8 evidence unstable clinically significant untreated immune endocrine hematological gastrointestinal neurological neoplastic psychiatric illness 9 antibodies positive human immunodeficiency virus 10 significant kidney liver disease 11 pregnancy lactation 
88,22.0,19.0,"['hydroxychloroquine sulfate coat 225', 'hydroxychloroquine sulfate coat one', 'hydroxychloroquine sulfate coat hydroxychloroquine', 'hydroxychloroquine sulfate coat tablet', 'hydroxychloroquine sulfate coat two', 'hydroxychloroquine sulfate coat sars', 'hydroxychloroquine sulfate coat cov2', 'hydroxychloroquine sulfate coat sars-cov2', 'hydroxychloroquine sulfate coat healthcare', 'hydroxychloroquine sulfate coat pneumonia', 'hydroxychloroquine sulfate coat curb', 'hydroxychloroquine sulfate coat 8805', '225 coat one', '225 coat hydroxychloroquine', '225 coat tablet', '225 coat two', '225 coat sars', '225 coat cov2', '225 coat sars-cov2', '225 coat healthcare', '225 coat pneumonia', '225 coat curb', '225 coat 8805', 'one coat 225', 'one coat hydroxychloroquine', 'one coat tablet', 'one coat two', 'one coat sars', 'one coat cov2', 'one coat sars-cov2', 'one coat healthcare', 'one coat pneumonia', 'one coat curb', 'one coat 8805', '200 coat 225', '200 coat one', '200 coat hydroxychloroquine', '200 coat tablet', '200 coat two', '200 coat sars', '200 coat cov2', '200 coat sars-cov2', '200 coat healthcare', '200 coat pneumonia', '200 coat curb', '200 coat 8805', 'tablet coat 225', 'tablet coat one', 'tablet coat hydroxychloroquine', 'tablet coat two', 'tablet coat sars', 'tablet coat cov2', 'tablet coat sars-cov2', 'tablet coat healthcare', 'tablet coat pneumonia', 'tablet coat curb', 'tablet coat 8805', 'hydroxychloroquine sulfate evaluate healthcare', 'hydroxychloroquine sulfate evaluate pneumonia', 'hydroxychloroquine sulfate evaluate curb', 'hydroxychloroquine sulfate evaluate 8805', '225 evaluate healthcare', '225 evaluate pneumonia', '225 evaluate curb', '225 evaluate 8805', 'one evaluate healthcare', 'one evaluate pneumonia', 'one evaluate curb', 'one evaluate 8805', '200 evaluate healthcare', '200 evaluate pneumonia', '200 evaluate curb', '200 evaluate 8805', 'tablet evaluate healthcare', 'tablet evaluate pneumonia', 'tablet evaluate curb', 'tablet evaluate 8805', 'two evaluate healthcare', 'two evaluate pneumonia', 'two evaluate curb', 'two evaluate 8805', '225 evaluate healthcare', '225 evaluate pneumonia', '225 evaluate curb', '225 evaluate 8805', 'one evaluate healthcare', 'one evaluate pneumonia', 'one evaluate curb', 'one evaluate 8805', 'hydroxychloroquine evaluate healthcare', 'hydroxychloroquine evaluate pneumonia', 'hydroxychloroquine evaluate curb', 'hydroxychloroquine evaluate 8805', 'tablet evaluate healthcare', 'tablet evaluate pneumonia', 'tablet evaluate curb', 'tablet evaluate 8805', 'two evaluate healthcare', 'two evaluate pneumonia', 'two evaluate curb', 'two evaluate 8805', 'sars evaluate healthcare', 'sars evaluate pneumonia', 'sars evaluate curb', 'sars evaluate 8805', 'cov2 evaluate healthcare', 'cov2 evaluate pneumonia', 'cov2 evaluate curb', 'cov2 evaluate 8805', 'sars-cov2 evaluate healthcare', 'sars-cov2 evaluate pneumonia', 'sars-cov2 evaluate curb', 'sars-cov2 evaluate 8805', 'hydroxychloroquine sulfate induce 8805', '225 induce 8805', 'one induce 8805', '200 induce 8805', 'tablet induce 8805', 'two induce 8805', '225 induce 8805', 'one induce 8805', 'hydroxychloroquine induce 8805', 'tablet induce 8805', 'two induce 8805', 'sars induce 8805', 'cov2 induce 8805', 'sars-cov2 induce 8805', 'healthcare induce 8805', 'pneumonia induce 8805']",269,1 intervention n 225 one 200 mg hydroxychloroquine sulfate coated tablet daily two months2 comparator control group n 225 one hydroxychloroquine placebo tablet identical drug daily two months main outcomes primary outcome study evaluate number percentage healthcare personnel presenting symptomatic asymptomatic infection see diagnosis sars cov2 infection sars-cov2 virus study observation period 8 weeks treatment arms number percentage healthcare personnel group presenting pneumonia severity criteria curb 65 8805 2 number percentage healthcare personnel requiring admission intensive care unit icu treatment arms 
89,22.0,21.0,"['sars-cov-2 perform takara', 'sars-cov-2 perform cdc', 'sars-cov-2 perform covid-19', 'sars-cov-2 perform participant', 'sars-cov-2 perform 1', 'sars-cov-2 confirm cdc', 'sars-cov-2 confirm covid-19', 'sars-cov-2 confirm participant', 'sars-cov-2 confirm 1', 'one confirm cdc', 'one confirm covid-19', 'one confirm sars-cov-2', 'one confirm participant', 'one confirm 1', 'takara confirm cdc', 'takara confirm covid-19', 'takara confirm sars-cov-2', 'takara confirm participant', 'takara confirm 1', 'sars-cov-2 perform 1', 'one perform 1', 'takara perform 1', 'cdc perform 1', 'covid-19 perform 1', 'sars-cov-2 perform 1', 'participant perform 1']",271,cases seroconversion sars-cov-2 pcr performed rule confirm active infection rt-pcr one step rt performed mastermix takara idt probes following protocol published validated cdc evaluation covid-19 case sars-cov-2 infection randomisation participants allocated intervention comparator groups according balanced randomization scheme 1 1 
90,22.0,23.0,"['infection detect 450', 'infection detect participant', 'spain detect 450', 'spain detect participant', 'two-tailed detect 450', 'two-tailed detect participant', 'dropout detect 450', 'dropout detect participant']",273,numbers randomised sample size taking account current high prevalence infection healthcare personnel spain 15 detect difference equal greater 8 percentage estimates two-tailed 95 ci statistical power 80 dropout rate 5 total 450 participants need included 250 arm 
91,23.0,0.0,"['israeli start bnt162b2', 'israeli start vaccine']",277,december 2020 israeli health ministry began mass vaccination campaign bnt162b2 vaccine 
92,23.0,3.0,"['patient acquire autoimmune disease', 'patient acquire bnt162b2', 'patient acquire vaccine', 'thrombotic acquire autoimmune disease', 'thrombotic acquire bnt162b2', 'thrombotic acquire vaccine', 'thrombocytopenic acquire autoimmune disease', 'thrombocytopenic acquire bnt162b2', 'thrombocytopenic acquire vaccine', 'purpura acquire autoimmune disease', 'purpura acquire bnt162b2', 'purpura acquire vaccine']",280,describe case series patients developed acquired thrombotic thrombocytopenic purpura rare autoimmune disease within several days receiving bnt162b2 vaccine 
93,23.0,4.0,"['thrombospondin type evaluate adamts13', 'metalloproteinase evaluate adamts13', 'patient evaluate adamts13']",281,disintegrin metalloproteinase thrombospondin type 1 motif member 13 adamts13 activity evaluated patients history attp vaccination especially sarsÃÂÂcovÃÂÂ2 vaccination immunosuppression treatment considered vaccination cases low adamts13 activity 
94,23.0,6.0,"['thrombocytopenia include thrombocytopenic', 'thrombocytopenia include purpura', 'thrombocytopenia include thrombotic', 'thrombocytopenia include thrombocytopenic', 'thrombocytopenia include purpura']",283,post vaccination thrombocytopenia assessment include immune thrombocytopenic purpura vaccineÃÂÂinduced immune thrombotic thrombocytopenia acquired thrombotic thrombocytopenic purpura 
95,24.0,0.0,"['malaria-endemic receive blood', 'human receive blood', 'immunomodulatory receive blood', 'salivary receive blood']",284,background malaria-endemic areas human populations frequently exposed immunomodulatory salivary components injected mosquito blood feeding 
96,24.0,3.0,"['cross-sectional induce blood', 'cross-sectional induce child', 'cross-sectional induce two', 'cross-sectional induce malaria']",287,methods cross-sectional study carried bouakÃÂ cÃÂte dÃÂÂivoire entomological data blood samples children 0ÃÂÂ14 years collected two sites similar malaria prevalence 
97,24.0,6.0,"['anopheles evaluate gsg6-p1', 'anopheles evaluate salivary', 'anopheles evaluate peptide', 'bite evaluate anopheles', 'bite evaluate gsg6-p1', 'bite evaluate salivary', 'bite evaluate peptide', 'bite evaluate anopheles']",290,individual level exposure anopheles bites evaluated quantifying specific igg response anopheles gsg6-p1 salivary peptide represents proxy anopheles exposure 
